leftdx,leftdy,rightdx,rightdy,face_center_x,face_center_y,face_width,face_height,face_yaw,face_pitch,face_roll,dot_x,dot_y
0.4368589520454407,0.506515622138977,0.5617889761924744,0.5084697604179382,0.4927068531513214,0.5856153547763825,0.2815045416355133,0.4590933620929718,0.002038117772854916,0.03858508783438108,0.011092778598505533,0.840625,0.09791666666666667
0.43636423349380493,0.5062229633331299,0.5614184737205505,0.508242130279541,0.4922924220561981,0.5852917551994323,0.28141722083091736,0.45881253480911255,0.002044045221780204,0.037753535291598146,0.01137685757445785,0.840625,0.09791666666666667
0.4333631992340088,0.508135974407196,0.5569018125534058,0.509738028049469,0.49256945252418516,0.5848051905632019,0.2810235619544983,0.4568774104118347,0.0010419333362037316,0.033920033460615354,0.007903526877589316,0.54375,0.8229166666666666
0.4325242042541504,0.5099806189537048,0.5556715726852417,0.5116087794303894,0.492440003156662,0.5860664784908295,0.2797064185142517,0.4545659124851227,0.0004587981959194024,0.03141322313995403,0.008586557785414691,0.54375,0.8229166666666666
0.4324251115322113,0.5103216171264648,0.5555464625358582,0.5117782354354858,0.4925139248371124,0.5863859474658966,0.27999019622802734,0.45325443148612976,0.0012602566154957067,0.02970244981571397,0.006972346947510888,0.54375,0.8229166666666666
0.4325540065765381,0.5102370977401733,0.5557103753089905,0.5117006301879883,0.4925544559955597,0.5862655937671661,0.28010234236717224,0.4534587562084198,0.0008268718728969775,0.029106109926613898,0.006500331122861491,0.54375,0.8229166666666666
0.4327399730682373,0.5103058218955994,0.555757462978363,0.5117411017417908,0.492755663394928,0.5865029871463776,0.280224084854126,0.45309117436408997,0.0002969340916922265,0.029576536334382387,0.0066009025080737355,0.54375,0.8229166666666666
0.4316534101963043,0.5098022222518921,0.5551837682723999,0.5115554928779602,0.49281688332557677,0.5864706456661224,0.2801128625869751,0.45305225253105164,-0.0007596530194398825,0.031894378279151876,0.007990756255496383,0.284375,0.35833333333333334
0.4292563498020172,0.5091236233711243,0.5536147356033325,0.5107330083847046,0.4926471173763275,0.5865840494632721,0.28048214316368103,0.4534415304660797,0.00033199031941942017,0.03237774394998926,0.006875170224427712,0.284375,0.35833333333333334
0.42641496658325195,0.5091601014137268,0.5514741539955139,0.5105019807815552,0.4909306287765503,0.5867002725601196,0.2807143032550812,0.45369482040405273,-0.003519881552686643,0.03335901297680319,0.0042858105356699105,0.284375,0.35833333333333334
0.4262199401855469,0.5091820955276489,0.5509228110313416,0.510193407535553,0.4903886914253235,0.5865129590034485,0.2810032367706299,0.4535115957260132,-0.0050125656173824655,0.033478290926841014,0.0015278386523130832,0.284375,0.35833333333333334
0.42744582891464233,0.5084788799285889,0.5513923764228821,0.5093395709991455,0.49037821888923644,0.5858039736747742,0.28004419803619385,0.4528470039367676,-0.007956922008138155,0.03338869356178707,0.0015607441739825662,0.284375,0.35833333333333334
0.43144041299819946,0.5072864890098572,0.5541865229606628,0.5084480047225952,0.4912389814853668,0.5847781479358674,0.27969127893447876,0.4524288475513458,-0.0058234083284158505,0.030609097837012374,0.0050948389449880505,0.6078125,0.15
0.4325820803642273,0.5068239569664001,0.5559044480323792,0.5082690715789795,0.4918576657772064,0.5847501635551453,0.28009477257728577,0.4531199336051941,-0.0052053956723155945,0.03068912224281451,0.00782708967942084,0.6078125,0.15
0.43250513076782227,0.5064861178398132,0.5557954907417297,0.5078223943710327,0.4913113236427307,0.5846053183078765,0.2798588275909424,0.45382627844810486,-0.008362490447797051,0.0315237186941875,0.007814894519577663,0.6078125,0.15
