head_condition:,leftdx,leftdy,rightdx,rightdy,face_center_x,face_center_y,face_width,face_height,face_yaw,face_pitch,face_roll,dot_x,dot_y
CENTER,0.4739546775817871,0.4824216663837433,0.5809229016304016,0.48502668738365173,0.526974231004715,0.5495428085327149,0.24280646443367004,0.38759559392929077,-0.018839463655943068,0.023196020160623734,0.02248577987466616,0.484375,1.0
LEFT,0.40694117546081543,0.504551887512207,0.4987063407897949,0.49786415696144104,0.4578534007072449,0.5641863107681274,0.20217174291610718,0.37611299753189087,-0.45663642482529593,0.04878355101773672,0.06844600609400904,0.484375,1.0
RIGHT,0.5635607838630676,0.4949820935726166,0.6503832936286926,0.5024017691612244,0.6034518897533416,0.5608837306499481,0.2028540074825287,0.3690893352031708,0.48111024055736074,0.036510999199569336,0.076252258421447,0.484375,1.0
UP,0.4814991056919098,0.4432530701160431,0.5837806463241577,0.4479149580001831,0.531892740726471,0.5099026799201966,0.23445725440979004,0.35855019092559814,0.015587740305170406,-0.04736152130322565,0.03996063876787512,0.484375,1.0
DOWN,0.47231370210647583,0.5816962718963623,0.5899593234062195,0.5863460302352905,0.5297198057174682,0.6386320888996124,0.25018274784088135,0.3620510995388031,0.007331495674672474,0.15223063182130941,0.0300024417966909,0.484375,1.0
CENTER,0.4773624837398529,0.4805082082748413,0.5839942097663879,0.48263561725616455,0.5300441205501556,0.5483725249767304,0.24560561776161194,0.39286330342292786,0.00428586665682986,0.02374080253794765,0.0169423989951361,0.8765625,0.32708333333333334
LEFT,0.3999638855457306,0.49066299200057983,0.48865801095962524,0.4869481921195984,0.44821780920028687,0.5535526990890502,0.2003345489501953,0.3750420808792114,-0.5249585249397808,0.03267096428858634,0.026258128549223488,0.8765625,0.32708333333333334
RIGHT,0.5419908761978149,0.4889606535434723,0.6331434845924377,0.4954623579978943,0.5860626995563507,0.5546070516109467,0.21752074360847473,0.37372151017189026,0.3842267582892221,0.026934302221217794,0.058979490547080966,0.8765625,0.32708333333333334
UP,0.4945306181907654,0.44011160731315613,0.5943770408630371,0.45289134979248047,0.5416664183139801,0.5104604005813599,0.22890499234199524,0.3592786490917206,0.10235585540369158,-0.047446781278185,0.11862028784935245,0.8765625,0.32708333333333334
DOWN,0.46649208664894104,0.5803582072257996,0.5835264325141907,0.574995756149292,0.5237208843231201,0.633844405412674,0.24851930141448975,0.36426976323127747,0.03288481823314375,0.16712305175586903,0.0482088836678471,0.8765625,0.32708333333333334
CENTER,0.4730823040008545,0.48218148946762085,0.5798870325088501,0.4846770167350769,0.5233268022537232,0.5496034443378448,0.2462734580039978,0.39638713002204895,0.0020338677031199364,0.03292004199827902,0.014965046277585338,0.7703125,0.37083333333333335
LEFT,0.39802584052085876,0.49305781722068787,0.4919254779815674,0.49030664563179016,0.4469480514526367,0.5563328087329864,0.2089085578918457,0.38276156783103943,-0.46754918251683925,0.04718034169753414,0.01527742812830557,0.7703125,0.37083333333333335
RIGHT,0.5666089653968811,0.4931577444076538,0.6578367352485657,0.5091766715049744,0.6054409563541412,0.5635476350784302,0.21508851647377014,0.37615466117858887,0.4091148293105902,0.03436934107537078,0.16593911389437163,0.7703125,0.37083333333333335
UP,0.4871276915073395,0.4400622248649597,0.5899080038070679,0.4496709108352661,0.5355997562408448,0.5080476999282837,0.23263823986053467,0.3516749143600464,0.017896389003187785,-0.05405698115599565,0.08728609670707123,0.7703125,0.37083333333333335
DOWN,0.47382116317749023,0.5723263621330261,0.5870968103408813,0.5744819641113281,0.52801873087883,0.6298685014247895,0.24324843287467957,0.36147090792655945,-0.0058789671189747005,0.14861775762800922,0.007365925017519484,0.7703125,0.37083333333333335
CENTER,0.46577078104019165,0.47556936740875244,0.5716984272003174,0.476768434047699,0.5206416189670563,0.5410745441913605,0.23833611607551575,0.3777642548084259,-0.019854304607606156,0.017432024276438356,0.007793045044721297,0.1921875,0.75
LEFT,0.4059726297855377,0.49339863657951355,0.49812063574790955,0.47955867648124695,0.45988656878471373,0.5480461359024048,0.20309585332870483,0.3660812973976135,-0.40581364055640357,0.02930993637884505,0.1412079818899824,0.1921875,0.75
RIGHT,0.5587707757949829,0.4896557927131653,0.6516982316970825,0.5092096328735352,0.6004608631134033,0.561442905664444,0.2166358232498169,0.3711160719394684,0.3342200098719345,0.039490623194903485,0.20102298255074352,0.1921875,0.75
UP,0.44845694303512573,0.44359782338142395,0.5506613850593567,0.4374382793903351,0.503000807762146,0.5020935595035553,0.2356322705745697,0.35180187225341797,-0.05682085654259207,-0.05301862542051717,0.06178159915617046,0.1921875,0.75
DOWN,0.4584310054779053,0.5860119462013245,0.5753477811813354,0.5858508944511414,0.5164562165737152,0.6443196594715118,0.2528018653392792,0.3742388188838959,-0.03277742038046486,0.14965039258615517,0.010443822725970242,0.1921875,0.75
CENTER,0.47060543298721313,0.46547144651412964,0.5751284956932068,0.4686466157436371,0.5209550261497498,0.5341941475868225,0.2384573221206665,0.3805427551269531,-0.015616462324872208,0.015025261385165953,0.023963446948213604,0.6921875,0.03125
LEFT,0.3651958107948303,0.4986536204814911,0.46010223031044006,0.4753500521183014,0.42029218673706054,0.5523313105106353,0.20082268118858337,0.3770834505558014,-0.4644283861179009,0.029470937745819686,0.2293449647103169,0.6921875,0.03125
RIGHT,0.5751235485076904,0.47746458649635315,0.6655455827713013,0.5016812086105347,0.6134329676628113,0.5533659875392913,0.21514850854873657,0.36960074305534363,0.37391625593245553,0.013469517954048878,0.25805893677511405,0.6921875,0.03125
UP,0.48014721274375916,0.425475537776947,0.5773378610610962,0.4326620399951935,0.5273575901985168,0.49013962745666506,0.22503256797790527,0.3306370675563812,0.02482690667528381,-0.07750578921376028,0.06933799736785973,0.6921875,0.03125
DOWN,0.4708915650844574,0.5817814469337463,0.5867526531219482,0.57817542552948,0.52626131772995,0.6388705909252167,0.24926650524139404,0.373394638299942,0.0406004498328311,0.17045596851156652,0.03851986594575787,0.6921875,0.03125
CENTER,0.470254510641098,0.4645427465438843,0.5735284090042114,0.4674983024597168,0.5191639721393585,0.5327406406402588,0.2410089671611786,0.38403749465942383,-0.0009754642033634812,0.01570149679966724,0.020914857010690176,0.9046875,0.08541666666666667
LEFT,0.3871505856513977,0.4846106767654419,0.4805373251438141,0.4734719693660736,0.4367649495601654,0.5429582953453064,0.20226755738258362,0.3757825493812561,-0.4525738499328051,0.03715097821664709,0.10506946201658668,0.9046875,0.08541666666666667
RIGHT,0.5539284944534302,0.47246867418289185,0.6472650766372681,0.49497467279434204,0.59194495677948,0.5475754559040069,0.22286033630371094,0.36990341544151306,0.28484884631514085,0.01760048965915691,0.2237116218373072,0.9046875,0.08541666666666667
UP,0.4787202775478363,0.43072569370269775,0.5761744379997253,0.43616020679473877,0.5250969052314758,0.4905573964118958,0.22110885381698608,0.31666484475135803,-0.009466946625652261,-0.07902967283732007,0.052009361421549494,0.9046875,0.08541666666666667
DOWN,0.45591506361961365,0.6091839075088501,0.5762441158294678,0.6004085540771484,0.5153689861297608,0.6622248113155365,0.2461887001991272,0.3511497676372528,0.004025919284052895,0.18498682509874068,0.07317808317146438,0.9046875,0.08541666666666667
CENTER,0.4549995958805084,0.47742488980293274,0.5601325631141663,0.4744856655597687,0.5112677752971649,0.5428356111049653,0.23813077807426453,0.38030919432640076,-0.04390981713801272,0.027093323524325058,0.029549361929973265,0.2015625,0.03125
LEFT,0.3831753730773926,0.4935395419597626,0.46842917799949646,0.4771365821361542,0.4362486720085144,0.547923344373703,0.19179114699363708,0.36751243472099304,-0.5186523289849665,0.0349283969706944,0.1728312015747384,0.2015625,0.03125
RIGHT,0.577499270439148,0.4605061709880829,0.6576269865036011,0.4925573170185089,0.6108915090560914,0.5361467659473419,0.195104718208313,0.3532206416130066,0.43571346959075724,-0.017090700581955057,0.37579241641503197,0.2015625,0.03125
UP,0.46046334505081177,0.4336952567100525,0.5597972869873047,0.4302460849285126,0.5120017409324646,0.49041370749473573,0.22469675540924072,0.3239401578903198,-0.031488790079861294,-0.07360095488088461,0.03707977210407838,0.2015625,0.03125
DOWN,0.4683215022087097,0.5622072219848633,0.5802794098854065,0.5659952759742737,0.52568678855896,0.6253999173641205,0.25164633989334106,0.37731608748435974,0.020228095004056208,0.14156846260457717,0.02771467403498849,0.2015625,0.03125
CENTER,0.4738801121711731,0.4662477374076843,0.5790694355964661,0.47200247645378113,0.5260308444499969,0.532214629650116,0.23608747124671936,0.37089627981185913,-0.009289009630536365,0.013368753642966686,0.05373806391500858,0.1375,0.93125
LEFT,0.41934505105018616,0.49158576130867004,0.5110968351364136,0.49294164776802063,0.46668715476989747,0.5537981152534485,0.20034971833229065,0.37351441383361816,-0.48898123217120226,0.04142514551908456,0.022900252802683808,0.1375,0.93125
RIGHT,0.5663045048713684,0.4928591847419739,0.6559187173843384,0.5064782500267029,0.606217873096466,0.5605821967124939,0.20619159936904907,0.3660966753959656,0.4334034048878378,0.043505680401909254,0.14642999704764176,0.1375,0.93125
UP,0.46303170919418335,0.45124298334121704,0.5594507455825806,0.4444415271282196,0.5157942533493042,0.5042773902416229,0.21892589330673218,0.3223778307437897,-0.04028228404992476,-0.04870865440749251,0.07010422519956339,0.1375,0.93125
DOWN,0.47005701065063477,0.5716866850852966,0.5829883217811584,0.5740533471107483,0.5284917831420899,0.628915148973465,0.24967175722122192,0.3689742386341095,0.004310426119957592,0.13623685567262198,0.010594024736176455,0.1375,0.93125
CENTER,0.4734797477722168,0.4715418219566345,0.5756666660308838,0.4717871844768524,0.5253519892692566,0.5352490067481994,0.23490917682647705,0.36937975883483887,-0.013610337360782031,0.007727566996774654,0.0003100472854496115,0.2171875,0.8875
LEFT,0.39464837312698364,0.49758294224739075,0.478637158870697,0.4873652458190918,0.44713173508644105,0.5540401995182037,0.18639323115348816,0.3629884421825409,-0.5666868767007247,0.0392149884017655,0.11002845541813205,0.2171875,0.8875
RIGHT,0.5662559866905212,0.48904526233673096,0.6529198884963989,0.5056875944137573,0.6064477443695069,0.5581966698169708,0.19802522659301758,0.3627994954586029,0.444481132416221,0.033152542183529164,0.17911787875296542,0.2171875,0.8875
UP,0.47017088532447815,0.43935540318489075,0.5698000192642212,0.44012826681137085,0.5222064137458802,0.49867198467254636,0.2264925241470337,0.3340039551258087,-0.010204441468938508,-0.061412802515643135,0.004981763585700741,0.2171875,0.8875
DOWN,0.4733492434024811,0.5341141223907471,0.5831037759780884,0.537080705165863,0.5267746686935425,0.5967857241630554,0.24515312910079956,0.38859260082244873,-0.003010099472718975,0.10463912734438918,0.022185735967834685,0.2171875,0.8875
CENTER,0.47622761130332947,0.47030022740364075,0.5790618658065796,0.472631573677063,0.5274242460727692,0.5356272518634796,0.23718759417533875,0.37480059266090393,-0.009906963390354826,0.006911654939906034,0.021736471392586852,0.390625,0.8583333333333333
LEFT,0.4019647240638733,0.48870399594306946,0.48518332839012146,0.48124727606773376,0.4527738869190216,0.5454842686653137,0.1871897578239441,0.3654865622520447,-0.5453575726081293,0.030351458540958377,0.0826695531536935,0.390625,0.8583333333333333
RIGHT,0.55864417552948,0.4795014560222626,0.6417447924613953,0.4901377260684967,0.5989251673221588,0.5462930977344513,0.1994861662387848,0.36292198300361633,0.43447187593605574,0.01633850924000798,0.11935920601620628,0.390625,0.8583333333333333
UP,0.475868284702301,0.43853235244750977,0.577813446521759,0.4408433735370636,0.5274028837680816,0.5012346029281616,0.23555102944374084,0.3494492471218109,0.013212220834560067,-0.05095406441187384,0.020011663539945334,0.390625,0.8583333333333333
DOWN,0.463472455739975,0.5701615810394287,0.576225996017456,0.5729437470436096,0.5187408089637756,0.6301877856254577,0.24977201223373413,0.37653648853302,-0.0036302532478983906,0.1487405722187907,0.022919163518013656,0.390625,0.8583333333333333
CENTER,0.4582599997520447,0.47741812467575073,0.5630491971969604,0.476511687040329,0.5133067667484283,0.5434671521186829,0.2408289611339569,0.38438570499420166,-0.02253968906105388,0.018310812256684142,0.011514096464287088,0.065625,0.6020833333333333
LEFT,0.38088756799697876,0.49439752101898193,0.4643884599208832,0.4885275065898895,0.4355708062648773,0.5539573609828949,0.18700045347213745,0.3630388677120209,-0.6074736074779105,0.035520195561111495,0.05345595445662814,0.065625,0.6020833333333333
RIGHT,0.5294348001480103,0.4925110638141632,0.6223791837692261,0.48936620354652405,0.5768346071243287,0.5531090676784516,0.2194715142250061,0.3719957172870636,0.34744770744904907,0.03204976243990897,0.04284363739113526,0.065625,0.6020833333333333
UP,0.4823818802833557,0.4378240406513214,0.5834187269210815,0.4425831139087677,0.5357769668102265,0.5020575761795044,0.23193958401679993,0.346608430147171,0.040433333277653576,-0.056945341411005046,0.0427464286134708,0.065625,0.6020833333333333
DOWN,0.47618064284324646,0.5533446073532104,0.5850407481193542,0.5576601028442383,0.52948557138443,0.6142532289028168,0.24283427000045776,0.37164798378944397,-0.008331077201912675,0.12686087103443128,0.03418100131489127,0.065625,0.6020833333333333
CENTER,0.47069668769836426,0.4721946120262146,0.5750204920768738,0.47426217794418335,0.5220908999443055,0.5381511270999908,0.23748111724853516,0.3772275149822235,-0.02362388913206729,0.011102174928926409,0.017143003830049103,0.58125,0.45208333333333334
LEFT,0.3936738669872284,0.495434433221817,0.47673338651657104,0.4908550977706909,0.4440258860588074,0.5568477571010589,0.18003705143928528,0.36533287167549133,-0.619274476038153,0.040965614412225536,0.0410232535875323,0.58125,0.45208333333333334
RIGHT,0.5577815771102905,0.492067813873291,0.647544264793396,0.5046394467353821,0.5991661131381989,0.5602235078811646,0.21411249041557312,0.373740553855896,0.3938177777115852,0.030153456136092445,0.13043768231486202,0.58125,0.45208333333333334
UP,0.4863924980163574,0.4344886541366577,0.5811600685119629,0.44089144468307495,0.5338211059570312,0.4949458003044128,0.2186262607574463,0.3162735402584076,0.02358353735339182,-0.08218190285137762,0.06063818835922702,0.58125,0.45208333333333334
DOWN,0.478203147649765,0.548815131187439,0.5871015191078186,0.5514106154441833,0.5312017440795899,0.6115000247955322,0.24740540981292725,0.3842731714248657,0.012818091276470364,0.11557361105897689,0.0170506646353726,0.58125,0.45208333333333334
CENTER,0.47449034452438354,0.4594883322715759,0.5746995210647583,0.4597284495830536,0.5235923409461976,0.5235877275466919,0.2297174334526062,0.36028915643692017,-0.011945322532141124,-0.013039714961116848,0.0018182785732844856,0.759375,0.2916666666666667
LEFT,0.3969239592552185,0.4889768362045288,0.48251786828041077,0.4770098626613617,0.4485534131526947,0.5443565428256989,0.18502917885780334,0.35795333981513977,-0.5514733796898438,0.031196483600216835,0.12489508310874055,0.759375,0.2916666666666667
RIGHT,0.5588176250457764,0.479324072599411,0.6465529203414917,0.49526864290237427,0.5982442200183868,0.550767058134079,0.2104392945766449,0.3689712584018707,0.35743724376594194,0.023658142834676873,0.16308207175051778,0.759375,0.2916666666666667
UP,0.4838719964027405,0.44481974840164185,0.5831719636917114,0.45262208580970764,0.5316639423370362,0.5105474412441253,0.22876358032226562,0.3475306034088135,-0.0038819535926895563,-0.05048823482196331,0.07147394682267134,0.759375,0.2916666666666667
DOWN,0.4876044690608978,0.5334163308143616,0.5940030813217163,0.5391542315483093,0.535429060459137,0.5979371130466461,0.23999005556106567,0.384184330701828,0.007466660374804569,0.10616540715301975,0.04697728887841356,0.759375,0.2916666666666667
CENTER,0.4857789874076843,0.46307557821273804,0.5881622433662415,0.4695056676864624,0.5335512638092041,0.5318027436733246,0.23544281721115112,0.3775195777416229,0.00730783592716594,-0.0013845322521374656,0.06268839409236193,0.8078125,0.20416666666666666
LEFT,0.3993927836418152,0.4859388768672943,0.4850136637687683,0.4767833948135376,0.44967734813690186,0.543222975730896,0.18769800662994385,0.3669576048851013,-0.5505822390879789,0.03020396077203917,0.09438263309632838,0.8078125,0.20416666666666666
RIGHT,0.5722469687461853,0.47899284958839417,0.655966579914093,0.4970640540122986,0.6100440740585327,0.5501325070858002,0.19791120290756226,0.36883899569511414,0.44765930239106805,0.019282479905153308,0.20202066349056863,0.8078125,0.20416666666666666
UP,0.49472784996032715,0.43420979380607605,0.5911815166473389,0.4432157874107361,0.5404198348522187,0.49901161193847654,0.22391673922538757,0.3359456956386566,0.037206795486303866,-0.07076405723786994,0.0865718046449041,0.8078125,0.20416666666666666
DOWN,0.48227816820144653,0.5472341775894165,0.5910306572914124,0.5521528124809265,0.5348368048667907,0.6098989307880401,0.239821195602417,0.38291600346565247,-0.019053657333904638,0.1258740592016409,0.0436166154871923,0.8078125,0.20416666666666666
CENTER,0.48666810989379883,0.46490350365638733,0.5888075232505798,0.4718197286128998,0.5351145744323731,0.53266139626503,0.2349187731742859,0.3719930946826935,-0.0006024687899853931,-0.002773870601201713,0.06237134452419182,0.9296875,0.975
LEFT,0.4058574140071869,0.4806007146835327,0.4904831349849701,0.47517475485801697,0.45356801748275755,0.5399719655513764,0.18593907356262207,0.35980162024497986,-0.560804798143316,0.02323208126869522,0.052838674292494545,0.9296875,0.975
RIGHT,0.5704465508460999,0.4886346459388733,0.6556482315063477,0.5094518661499023,0.6063291907310486,0.5600756585597992,0.20213913917541504,0.36732545495033264,0.38709274114123887,0.03236524551704095,0.22313250124255576,0.9296875,0.975
UP,0.49106231331825256,0.43345075845718384,0.5876585245132446,0.44276899099349976,0.5377848744392395,0.49769014716148374,0.22239595651626587,0.32920387387275696,0.00765829086469848,-0.07286324072542634,0.08878899224820626,0.9296875,0.975
DOWN,0.48736268281936646,0.5819891095161438,0.6025112271308899,0.5864537954330444,0.5395559370517731,0.6400758981704712,0.24361875653266907,0.3577446937561035,0.0032276635273470917,0.14554928723283728,0.024684998965758934,0.9296875,0.975
CENTER,0.4889829158782959,0.4753921329975128,0.593538761138916,0.4817754328250885,0.5367032051086426,0.5436436235904694,0.23745262622833252,0.3821249306201935,0.01114214238989265,0.01268044690428198,0.05605179848731177,0.9625,0.6625
LEFT,0.41663679480552673,0.4817664325237274,0.5040802359580994,0.4847389757633209,0.461394602060318,0.546451985836029,0.1963009238243103,0.36938929557800293,-0.5040176013539877,0.02612885819750589,0.04261706299810672,0.9625,0.6625
RIGHT,0.5728797912597656,0.4946112036705017,0.6569667458534241,0.5053693652153015,0.608691132068634,0.560770183801651,0.19550031423568726,0.36583057045936584,0.48775865858971673,0.03243640020962528,0.10452035631367555,0.9625,0.6625
UP,0.48638099431991577,0.432969868183136,0.5843557119369507,0.43939775228500366,0.5345858335494995,0.4960464119911194,0.2249288558959961,0.33034080266952515,0.02420025015369613,-0.07166099593320269,0.06023278649262664,0.9625,0.6625
DOWN,0.4847208857536316,0.5471188426017761,0.5953299403190613,0.5513349771499634,0.5346287012100219,0.6083437383174897,0.24028778076171875,0.37552884221076965,0.002778218764883315,0.11162453672058528,0.03190311187896843,0.9625,0.6625
CENTER,0.47965845465660095,0.4765006899833679,0.582979679107666,0.47866061329841614,0.5311851322650909,0.5420740664005279,0.23910394310951233,0.3790339529514313,-0.00192066630462407,0.01897510581038976,0.01946415597599599,0.521875,0.9791666666666666
LEFT,0.41453996300697327,0.4799388349056244,0.5005391836166382,0.4802277982234955,0.45929533839225767,0.5426881074905395,0.19219377636909485,0.36539387702941895,-0.5254963867778227,0.026227625046245758,0.014948468004669117,0.521875,0.9791666666666666
RIGHT,0.5578327178955078,0.49007895588874817,0.6467026472091675,0.5010462999343872,0.5993800282478332,0.5569573402404785,0.2055310606956482,0.37131309509277344,0.3991601220217044,0.035564402208809555,0.1081179087631516,0.521875,0.9791666666666666
UP,0.4792200028896332,0.43251022696495056,0.5773465037345886,0.4374644458293915,0.5267067909240722,0.49330618381500246,0.22591716051101685,0.3274989128112793,-0.03679390416649408,-0.07120676601413772,0.04710255596014759,0.521875,0.9791666666666666
DOWN,0.47734755277633667,0.5285788774490356,0.585116446018219,0.5358824133872986,0.5305360674858093,0.5905093252658844,0.24126601219177246,0.3837755024433136,-0.01855588704106852,0.09499459866374878,0.0569374314357653,0.521875,0.9791666666666666
CENTER,0.4854260981082916,0.47497355937957764,0.5910151600837708,0.4808630347251892,0.5354363024234772,0.5445699632167816,0.24030902981758118,0.38434794545173645,-0.0049157102192081215,0.009640581372871267,0.0566854289682438,0.7296875,0.25
LEFT,0.4117746353149414,0.480283260345459,0.4970901608467102,0.4785260558128357,0.45967942476272583,0.5432840466499329,0.19067037105560303,0.36504077911376953,-0.5485376617968951,0.022856562505714877,0.007927418207225957,0.7296875,0.25
RIGHT,0.5455029010772705,0.48867520689964294,0.6373089551925659,0.49571704864501953,0.5883471429347992,0.5558763384819031,0.2187478244304657,0.37457066774368286,0.3373505901054761,0.02747080679278826,0.06689605696520518,0.7296875,0.25
UP,0.4951581060886383,0.43017807602882385,0.5929818749427795,0.44038426876068115,0.5433942973613739,0.4944895923137665,0.22391030192375183,0.32459476590156555,0.03772854993682438,-0.08644359920536876,0.10070259011112805,0.7296875,0.25
DOWN,0.48578232526779175,0.5125833749771118,0.5898868441581726,0.5184169411659241,0.5345810055732727,0.5776492774486541,0.2382516860961914,0.38568827509880066,-0.009543680576403483,0.08243304840354916,0.05614512778950857,0.7296875,0.25
CENTER,0.4781184792518616,0.4684285521507263,0.5799853801727295,0.4728636145591736,0.5280728101730346,0.5357603073120117,0.236464262008667,0.3746762275695801,-0.022749981599168384,0.0019032698570670427,0.04417823788225659,0.628125,0.73125
LEFT,0.4126597046852112,0.4819721281528473,0.4986850321292877,0.47933122515678406,0.45938053727149963,0.5430801331996917,0.18907374143600464,0.3654118478298187,-0.5326304304582629,0.027204829352981894,0.01707714603817053,0.628125,0.73125
RIGHT,0.5733696818351746,0.4857550263404846,0.6584526300430298,0.5038602352142334,0.6122276961803437,0.5563030123710633,0.19762369990348816,0.3665963411331177,0.4556230886613802,0.02558781724831907,0.1968117864856929,0.628125,0.73125
UP,0.4850333333015442,0.4365645945072174,0.5838069319725037,0.4441971778869629,0.5324505805969239,0.49983152747154236,0.22627943754196167,0.33225053548812866,-0.008470924224627991,-0.07337934379921636,0.07125841190868039,0.628125,0.73125
DOWN,0.4732359051704407,0.5686560869216919,0.582648515701294,0.5706588625907898,0.5265087127685547,0.6263706922531128,0.24218761920928955,0.3695967197418213,-0.02248627571043164,0.13814047339667565,0.014208623760660632,0.628125,0.73125
CENTER,0.4639143943786621,0.49675530195236206,0.5703123807907104,0.49594101309776306,0.5201309859752655,0.5616980195045471,0.24539539217948914,0.38941890001296997,-0.03326075712193544,0.047784793900233644,0.010189988763711477,0.2046875,0.3541666666666667
LEFT,0.40285009145736694,0.49115800857543945,0.4877620339393616,0.4897013008594513,0.4496672570705414,0.5535025537014008,0.19235652685165405,0.372626394033432,-0.5530040372371527,0.032687576774934106,0.006714044743469456,0.2046875,0.3541666666666667
RIGHT,0.5422762036323547,0.4870704710483551,0.6336477994918823,0.49011358618736267,0.5888208270072937,0.5514531135559082,0.21202564239501953,0.37573814392089844,0.38364978072641404,0.03029137795375517,0.016763626414664428,0.2046875,0.3541666666666667
UP,0.4711684584617615,0.43704310059547424,0.5712035894393921,0.438172310590744,0.5217177033424377,0.49741164445877073,0.22658193111419678,0.3316599130630493,-0.02619972462878287,-0.06860179033234909,0.0073345036382931475,0.2046875,0.3541666666666667
DOWN,0.45800718665122986,0.5675022006034851,0.5677201151847839,0.5666264891624451,0.5140638053417206,0.6219262659549714,0.24487820267677307,0.3699902594089508,-0.03732418989554141,0.15265461509569253,0.00891698841336643,0.2046875,0.3541666666666667
CENTER,0.47502678632736206,0.486420601606369,0.5810789465904236,0.48794180154800415,0.5264937281608582,0.5525415241718292,0.24194204807281494,0.38629767298698425,0.0002939065027491221,0.03446532436856383,0.007357158581813979,0.8359375,0.43333333333333335
LEFT,0.40981507301330566,0.48592057824134827,0.49648576974868774,0.48980456590652466,0.4528349459171295,0.5520166516304016,0.19282624125480652,0.3727189302444458,-0.5400355477247524,0.03313958676425106,0.06238074527599261,0.8359375,0.43333333333333335
RIGHT,0.5712652206420898,0.4894741475582123,0.6561041474342346,0.5047798752784729,0.6085277438163758,0.5583505094051361,0.19402849674224854,0.3717091977596283,0.48543525582304076,0.028725095893033716,0.17258092115329288,0.8359375,0.43333333333333335
UP,0.48739513754844666,0.43496784567832947,0.5859163999557495,0.44490134716033936,0.5352502822875976,0.4995913028717041,0.22672206163406372,0.330562025308609,0.028674615808284686,-0.0799376856153737,0.09525016505918929,0.8359375,0.43333333333333335
DOWN,0.4872797131538391,0.5451606512069702,0.595473051071167,0.5451488494873047,0.537564480304718,0.6053077280521393,0.23885059356689453,0.37478259205818176,0.052619403640603225,0.1112559725697753,0.011056510889017039,0.8359375,0.43333333333333335
CENTER,0.4879691004753113,0.4805639982223511,0.5915147066116333,0.4851745069026947,0.5350242853164673,0.5461274743080139,0.23766112327575684,0.37859243154525757,0.035781678392252186,0.0161868575270946,0.03737082985783018,0.99375,0.8541666666666666
LEFT,0.37807005643844604,0.496806263923645,0.4538770318031311,0.4860759675502777,0.43240490555763245,0.5519308507442474,0.173829585313797,0.3564492166042328,-0.676540306095595,0.04018606823438347,0.11896309825725901,0.99375,0.8541666666666666
RIGHT,0.5802463889122009,0.5014221668243408,0.6645628809928894,0.5161601305007935,0.6131417870521545,0.5692421317100524,0.19746381044387817,0.3642740249633789,0.4728681246270254,0.0380732795069757,0.162709868276169,0.99375,0.8541666666666666
UP,0.49625930190086365,0.43981483578681946,0.5952569246292114,0.4515089988708496,0.54114870429039,0.5053647577762603,0.22794315218925476,0.340996116399765,0.030630242284012964,-0.06133462087824162,0.11383510903384418,0.99375,0.8541666666666666
DOWN,0.47715672850608826,0.5894079804420471,0.5958346724510193,0.5906000137329102,0.5312923789024353,0.6476183533668518,0.25266414880752563,0.3687626123428345,0.00679016117240831,0.1461714518467514,0.003858296204816249,0.99375,0.8541666666666666
CENTER,0.4782247543334961,0.4685527980327606,0.580106794834137,0.4706267714500427,0.5284590721130371,0.5333133995532989,0.2350536584854126,0.3698982298374176,-0.009590353453465485,-0.002663247856361626,0.016229024083873972,0.6515625,0.88125
LEFT,0.38407596945762634,0.49937981367111206,0.46547603607177734,0.49065670371055603,0.43723968267440794,0.5568004608154297,0.17690682411193848,0.3601810932159424,-0.6454484225762499,0.035352771447049035,0.09574586400965915,0.6515625,0.88125
RIGHT,0.5794844627380371,0.515628457069397,0.6693114042282104,0.5309033989906311,0.6153027892112732,0.5830409049987793,0.20382189750671387,0.37153542041778564,0.4118878898011559,0.07102816632522263,0.1623434605541652,0.6515625,0.88125
UP,0.4760439395904541,0.43812304735183716,0.5744500160217285,0.44127157330513,0.5253299295902252,0.49976064562797545,0.22550007700920105,0.33468809723854065,-0.0037272714417063467,-0.06929001433536454,0.025369256874849297,0.6515625,0.88125
DOWN,0.46397727727890015,0.6050719022750854,0.5832549333572388,0.6059809923171997,0.5235973775386811,0.6586554646492004,0.2471385896205902,0.3579546809196472,0.012528466662124461,0.17368486431482696,0.0003577076841850707,0.6515625,0.88125
CENTER,0.4555153250694275,0.4971699118614197,0.5613209009170532,0.4934510588645935,0.5120242476463318,0.5606163620948792,0.24293899536132812,0.3861546516418457,-0.037752463295909554,0.04769718766400148,0.0385551075661838,0.1375,0.3416666666666667
LEFT,0.4009683132171631,0.498007208108902,0.48607367277145386,0.49352675676345825,0.45217651724815366,0.5609065115451812,0.18957668542861938,0.37473955750465393,-0.5760136000822494,0.03679068993245122,0.03719885326770525,0.1375,0.3416666666666667
RIGHT,0.5801552534103394,0.4949859380722046,0.666143000125885,0.5105963349342346,0.6132551789283752,0.5638400673866272,0.20365655422210693,0.37103867530822754,0.40525961501877494,0.036087091461584876,0.16436753236017473,0.1375,0.3416666666666667
UP,0.4809044897556305,0.4455450177192688,0.5820673704147339,0.44868025183677673,0.5307012021541595,0.5087982475757599,0.2302895486354828,0.3457408845424652,-0.03199598562745924,-0.04457308028116894,0.02701089941077667,0.1375,0.3416666666666667
